item_id,image_path,gender,master_category,sub_category,article_type,base_colour,season,usage,product_name
5460,deploy_data/images/5460.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Women's Double Team Lite Black Shoe
44747,deploy_data/images/44747.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Globalite Men Black Sparta Shoes
36367,deploy_data/images/36367.jpg,Men,Accessories,Ties,Ties,Red,Summer,Formal,Reid & Taylor Men Red Tie
52622,deploy_data/images/52622.jpg,Women,Accessories,Bags,Handbags,Purple,Summer,Casual,Mod-acc Women Purple Handbag
57350,deploy_data/images/57350.jpg,Women,Apparel,Innerwear,Bra,Black,Winter,Casual,Amante Black T-Shirt Bra BGSB01
10497,deploy_data/images/10497.jpg,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,Flying Machine Women RN HS White Tshirts
25770,deploy_data/images/25770.jpg,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,Lino Perros Men Black Suspenders
11545,deploy_data/images/11545.jpg,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,W Women Printed Green Kurtas
56282,deploy_data/images/56282.jpg,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,Biara Black Everyday Support Bra
37087,deploy_data/images/37087.jpg,Women,Accessories,Bags,Mobile Pouch,Brown,Summer,Casual,Lino Perros Women Brown Mobile Pouch
20030,deploy_data/images/20030.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,United Colors of Benetton Men Solid Blue Shirt
39921,deploy_data/images/39921.jpg,Unisex,Accessories,Bags,Duffel Bag,Brown,Spring,Travel,Tortoise Unisex Brown Leather Duffel Bag
52410,deploy_data/images/52410.jpg,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,Casual,Red Rose Women Black Nightdress
4780,deploy_data/images/4780.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,Sports,ADIDAS Women's Balance Pink T-shirt
57162,deploy_data/images/57162.jpg,Women,Apparel,Topwear,Tshirts,Teal,Summer,Casual,Elle Women Teal T-shirt
58916,deploy_data/images/58916.jpg,Men,Accessories,Ties,Ties,Black,Summer,Casual,Hakashi Men Black Silk Tie
33427,deploy_data/images/33427.jpg,Women,Accessories,Bags,Handbags,Blue,Summer,Casual,Baggit Women Modishx Enzyme Blue Sling Bag
41007,deploy_data/images/41007.jpg,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,Gini and Jony Girls Woven Navy Blue Shorts
25542,deploy_data/images/25542.jpg,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Wrangler Women Striper Tank Yellow Top
11777,deploy_data/images/11777.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Lee Men Printed Red Tshirts
7939,deploy_data/images/7939.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Puma Men's Graphic Optic Black Silver T-shirt
55635,deploy_data/images/55635.jpg,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Gold Heels
42682,deploy_data/images/42682.jpg,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,Alma Women Cream & Blue Kurta
2477,deploy_data/images/2477.jpg,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports,Nike Men's LunarFly Blue Shoe
27215,deploy_data/images/27215.jpg,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Doodle Kids Boy Striped Blue Shorts
7105,deploy_data/images/7105.jpg,Unisex,Accessories,Bags,Backpacks,Green,Winter,Casual,Wildcraft Unisex Green Backpack
16552,deploy_data/images/16552.jpg,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Basics Men Grey Printed Polo T-shirt
8971,deploy_data/images/8971.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Puma Men Drift Cat III CF Black Sports Shoes
22767,deploy_data/images/22767.jpg,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,BIBA Women Solid Green Kurta
50347,deploy_data/images/50347.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Aurelia Women Red Kurta
34602,deploy_data/images/34602.jpg,Men,Apparel,Innerwear,Briefs,Brown,Summer,Casual,Hanes Men Brown Boxer Brief
59665,deploy_data/images/59665.jpg,Women,Apparel,Saree,Sarees,Yellow,Fall,Ethnic,FNF Pink & Yellow Printed Evening Wear Sari
14498,deploy_data/images/14498.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Flying Machine Men Casual Black Casual Shoes
10804,deploy_data/images/10804.jpg,Men,Footwear,Flip Flops,Flip Flops,White,Fall,Casual,Wrangler Men Rider Solid White Shirts
4921,deploy_data/images/4921.jpg,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear
32368,deploy_data/images/32368.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Q&Q Men Black Dial Watch
39780,deploy_data/images/39780.jpg,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,Peter England Men Yellow Casual Shirts
40748,deploy_data/images/40748.jpg,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,Casual,Roxy Women Pink Flip Flops
38652,deploy_data/images/38652.jpg,Women,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Nike Women Double Team Lite Black Shoes
18255,deploy_data/images/18255.jpg,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic,Aneri Women Multi Coloured Kurta
27488,deploy_data/images/27488.jpg,Women,Apparel,Innerwear,Briefs,Red,Winter,Casual,Jockey Women Red Bikini Briefs
9602,deploy_data/images/9602.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Scul White & Red Shirt
23814,deploy_data/images/23814.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Puma Men Neo Low Black Casual Shoes
48525,deploy_data/images/48525.jpg,Women,Apparel,Dress,Dresses,White,Summer,Casual,French Connection Women White & Blue  Striped Dress
3338,deploy_data/images/3338.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,ADIDAS Men's Mumbai Indians White Polo T-shirt
35971,deploy_data/images/35971.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Flying Machine Men Tee Black T-shirt
19387,deploy_data/images/19387.jpg,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,Sports,ADIDAS Men Dumont Beige Sports Shoes
54946,deploy_data/images/54946.jpg,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,Do u speak green Men Cream T-shirt
23028,deploy_data/images/23028.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Arrow Men Blue Striped Shirt
42823,deploy_data/images/42823.jpg,Women,Apparel,Innerwear,Briefs,Grey,Summer,Casual,Little Miss Intimates Women Grey Brief
51408,deploy_data/images/51408.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Myntra Men Blue and White Check Shirt
55894,deploy_data/images/55894.jpg,Women,Personal Care,Nails,Nail Polish,Blue,Spring,Casual,Colorbar Blue Lagoon Nail Lacquer 05
7798,deploy_data/images/7798.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Proline Men White Polo T-shirt
9430,deploy_data/images/9430.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Lee Cooper Men Nnado Black Formal Shoes
17813,deploy_data/images/17813.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Lee Cooper Men  Brown Casual Shoe
48717,deploy_data/images/48717.jpg,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual,Lucera Women Silver Earrings
6478,deploy_data/images/6478.jpg,Men,Apparel,Topwear,Jackets,Grey,Summer,Casual,ADIDAS Men Top Grey Jacket
19989,deploy_data/images/19989.jpg,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,United Colors of Benetton Women Printed White T-shirt
3936,deploy_data/images/3936.jpg,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Jealous 21 Women's Black Miss T-shirt
15778,deploy_data/images/15778.jpg,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual,Facit Men Mid- Rise BF Grey Briefs
59457,deploy_data/images/59457.jpg,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual,Lucera Silver Ring
45008,deploy_data/images/45008.jpg,Men,Accessories,Watches,Watches,Steel,Winter,Casual,Maxima Men Digital Multifunction Watch
37428,deploy_data/images/37428.jpg,Women,Accessories,Bags,Handbags,Red,Summer,Casual,Murcia Women Red Handbag
52883,deploy_data/images/52883.jpg,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic,FNF Printed Blue Sari
45834,deploy_data/images/45834.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Vishudh Women Red Kurta
33088,deploy_data/images/33088.jpg,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Gold Flats
38460,deploy_data/images/38460.jpg,Women,Accessories,Bags,Mobile Pouch,Green,Summer,Casual,Baggit Women Green Pinto Checksy Mobile Pouch
12139,deploy_data/images/12139.jpg,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,Aurelia Women Solid Purple Kurtas
42649,deploy_data/images/42649.jpg,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Alma Women Black Kurta
8186,deploy_data/images/8186.jpg,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,Locomotive Men Check Lai Grey Shirts
9054,deploy_data/images/9054.jpg,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,ADIDAS Women Duramo 3 White Sports Shoes
30269,deploy_data/images/30269.jpg,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,Casual,Speedo Men Sheet Sunglasses
48373,deploy_data/images/48373.jpg,Men,Apparel,Topwear,Shirts,White,Summer,Casual,French Connection Men White & Purple Check Shirt
18403,deploy_data/images/18403.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Skechers Men Tone-Ups Black Shoe
6820,deploy_data/images/6820.jpg,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,Casual,Timberland Women's Estela Umbrella Green Flip Flop
12905,deploy_data/images/12905.jpg,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,Casual,Puma Women Casual Purple Casual Shoes
9868,deploy_data/images/9868.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Status Quo Men Navy Blue Polo Tshirts
28296,deploy_data/images/28296.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Fastrack Men Sunglasses
57995,deploy_data/images/57995.jpg,Women,Apparel,Dress,Dresses,Black,Fall,Casual,Latin Quarters Women & White Black Dress
5699,deploy_data/images/5699.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,Skechers Men's Striking Black Shoe
40922,deploy_data/images/40922.jpg,Boys,Apparel,Topwear,Jackets,Blue,Summer,Casual,Gini and Jony Boys Rodeo Blue Jacket
38838,deploy_data/images/38838.jpg,Women,Apparel,Dress,Dresses,Pink,Fall,Casual,Latin Quarters Women Pink & Black Printed Dress
59033,deploy_data/images/59033.jpg,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Carlton London Women Black Heels
21129,deploy_data/images/21129.jpg,Women,Apparel,Topwear,Tops,Red,Fall,Casual,s.Oliver Women Printed Red Top
56847,deploy_data/images/56847.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,John Players Men Blue Jeans
37870,deploy_data/images/37870.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Hidekraft Men Black Wallet
38004,deploy_data/images/38004.jpg,Women,Accessories,Watches,Watches,Blue,Winter,Casual,Q&Q Women Blue Watch
21915,deploy_data/images/21915.jpg,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,Ethnic,Biba Women Orange & Purple Printed Churidar Kurta with Dupatta
25589,deploy_data/images/25589.jpg,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,Ethnic,Vishudh Women Green Churidar Kurta with Dupatta
4579,deploy_data/images/4579.jpg,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,Nike Women Zoo Blue Shoe
38236,deploy_data/images/38236.jpg,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Polaroid Unisex Sunglasses
24669,deploy_data/images/24669.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Fall,Casual,Converse Men Red Casual Shoes
56249,deploy_data/images/56249.jpg,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,Casual,SDL by Sweet Dreams Men White Pyjama Set
15912,deploy_data/images/15912.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Black Coffee Men Stripes Blue Shirt
49093,deploy_data/images/49093.jpg,Women,Personal Care,Lips,Lip Liner,Mauve,Spring,Casual,Deborah 24 Ore Lip Liner 220
31189,deploy_data/images/31189.jpg,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual,Cabarelli Men Brown Wallet
18631,deploy_data/images/18631.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Puma Men GP Speed Navy Blue Tshirts
9266,deploy_data/images/9266.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Scullers Men Scul Blue Shirts
50982,deploy_data/images/50982.jpg,Women,Apparel,Loungewear and Nightwear,Robe,Maroon,Summer,Casual,Enamor Women Maroon Robe
28898,deploy_data/images/28898.jpg,Women,Apparel,Innerwear,Briefs,Red,Summer,Casual,Enamor Women Red Brief
48141,deploy_data/images/48141.jpg,Women,Accessories,Wallets,Wallets,Brown,Winter,Casual,Fossil Women Brown Wallet
29176,deploy_data/images/29176.jpg,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,Casual,United Colors of Benetton Boys Khaki Shorts
26902,deploy_data/images/26902.jpg,Women,Apparel,Topwear,Tops,Lavender,Summer,Casual,Jealous 21 Women Printed Lavender Top
35529,deploy_data/images/35529.jpg,Girls,Footwear,Sandal,Sandals,Orange,Summer,Casual,Enroute Teens Orange Sandals
47109,deploy_data/images/47109.jpg,Boys,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Marvel Boys White Shoes
17679,deploy_data/images/17679.jpg,Women,Footwear,Shoes,Heels,Pink,Winter,Casual,Catwalk Women Buckel Pink Flats
30867,deploy_data/images/30867.jpg,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Fabindia Women Blue Kurta
7906,deploy_data/images/7906.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Proline Men Black & Navy Striped Polo T-shirt
19525,deploy_data/images/19525.jpg,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,United Colors of Benetton Men Check Grey Sweater
8172,deploy_data/images/8172.jpg,Women,Footwear,Shoes,Heels,Blue,Winter,Casual,Catwalk Women Slim Casual Beige Wedges
48387,deploy_data/images/48387.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,French Connection Men Blue Jeans
22758,deploy_data/images/22758.jpg,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,BIBA Women Printed Blue Kurta
50378,deploy_data/images/50378.jpg,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,Ethnic,Vishudh Women Red & White Salwar and Dupatta
28262,deploy_data/images/28262.jpg,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,Casual,18+ Men Thrill Deo
57961,deploy_data/images/57961.jpg,Women,Apparel,Saree,Sarees,Black,Fall,Ethnic,Prafful Women Black & Grren Sari
58115,deploy_data/images/58115.jpg,Women,Accessories,Jewellery,Pendant,Silver,Fall,Casual,Rreverie Women Silver Pendant
37884,deploy_data/images/37884.jpg,Unisex,Accessories,Socks,Socks,Black,Summer,Casual,Happy Socks Unisex Black Socks
20833,deploy_data/images/20833.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Clarks Men Black Formal Shoes
39122,deploy_data/images/39122.jpg,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,Aneri Women Blue Leggings
41038,deploy_data/images/41038.jpg,Men,Accessories,Watches,Watches,Brown,Winter,Casual,Nautica Men Brown Dial Watch
58327,deploy_data/images/58327.jpg,Women,Footwear,Flip Flops,Flip Flops,Lavender,Summer,Casual,Lotto Women Lavender Flip Flops
14008,deploy_data/images/14008.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Nike Men Printed White Tshirts
44778,deploy_data/images/44778.jpg,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Lotto Men Grey Skateboard Shoes
36358,deploy_data/images/36358.jpg,Men,Accessories,Ties,Ties,Red,Summer,Formal,Reid & Taylor Men Red Tie
14834,deploy_data/images/14834.jpg,Men,Accessories,Belts,Belts,Black,Summer,Casual,United Colors of Benetton Men Solid Black Belts
39310,deploy_data/images/39310.jpg,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,Casual,Red Chief Men Khaki Casual Shoes
49067,deploy_data/images/49067.jpg,Women,Accessories,Bags,Handbags,Olive,Summer,Casual,Lino Perros Women Olive Handbag
8340,deploy_data/images/8340.jpg,Boys,Apparel,Topwear,Tshirts,Black,Fall,Casual,Doodle Boy's Volleyball Champion Black White Kidswear
46813,deploy_data/images/46813.jpg,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,Gini and Jony Girls Pink Skirt
19717,deploy_data/images/19717.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,United Colors of Benetton Men Check Blue Shirt
55438,deploy_data/images/55438.jpg,Women,Personal Care,Lips,Lipstick,Pink,Spring,Casual,Revlon Mauve Colorburst Lipstick 005
27018,deploy_data/images/27018.jpg,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Jealous 21 Women Washed Blue Jeans
50976,deploy_data/images/50976.jpg,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual,Enamor Petal Pink Bra
29182,deploy_data/images/29182.jpg,Women,Apparel,Topwear,Tunics,White,Summer,Casual,United Colors of Benetton Women White Tunics
31941,deploy_data/images/31941.jpg,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Nike Women Air Rift Grey Shoes
7308,deploy_data/images/7308.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,UCB Women's Sleeveless Light Blue Top
30893,deploy_data/images/30893.jpg,Women,Apparel,Bottomwear,Patiala,White,Summer,Ethnic,Fabindia Women Printed White & Blue Patiala
28050,deploy_data/images/28050.jpg,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,Casual,Jockey ELANCE Men Charcoal Pack of 2 Briefs 1009
48989,deploy_data/images/48989.jpg,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual,Lucera Women Silver Ring
11922,deploy_data/images/11922.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Franco Leone Men Formal Black Formal Shoes
59691,deploy_data/images/59691.jpg,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual,Avirate Purple Bra
58743,deploy_data/images/58743.jpg,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual,Puma Men Olive T-shirt
5807,deploy_data/images/5807.jpg,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,ADIDAS Women's Tunic Blue T-shirt
13649,deploy_data/images/13649.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,ADIDAS Black Hydroterra Shandal Casual Shoes
34857,deploy_data/images/34857.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Vans Men Classic Slip-On Black Shoes
22932,deploy_data/images/22932.jpg,Unisex,Accessories,Watches,Watches,Black,Winter,Casual,Fastrack Unisex Black Dial Watch 9912PP13
8724,deploy_data/images/8724.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Indigo Nation Men Checks Red Shirts
35985,deploy_data/images/35985.jpg,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,Flying Machine Women Poppy Red T-shirt
47599,deploy_data/images/47599.jpg,Women,Footwear,Shoes,Flats,Brown,Winter,Casual,Portia Women Black Flats
28434,deploy_data/images/28434.jpg,Women,Accessories,Watches,Watches,White,Winter,Casual,DKNY Women White Dial Watch NY8299
55860,deploy_data/images/55860.jpg,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,Casual,Colorbar Pro Dazzling Mauve Nail Lacquer 008
19141,deploy_data/images/19141.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Lotto Men Revorb Black Sandals
49631,deploy_data/images/49631.jpg,Women,Apparel,Dress,Dresses,Cream,Summer,Casual,Mineral Cream Dress
8516,deploy_data/images/8516.jpg,Unisex,Accessories,Bags,Backpacks,Black,Summer,Sports,Nike Unisex Ultimatum Max Black Backpacks
28606,deploy_data/images/28606.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Casual,Nike Men Air Twilight Black Shoes
34259,deploy_data/images/34259.jpg,Men,Apparel,Bottomwear,Tracksuits,Grey,Summer,Sports,Proline Men Grey Tracksuit
46679,deploy_data/images/46679.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,Casual,Rasasi Women Pack of 3 Perfumes
16109,deploy_data/images/16109.jpg,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,M tv Men My Fab Eyewear Brown Sunglasses
25925,deploy_data/images/25925.jpg,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Femella Women Purple T-Shirt
5209,deploy_data/images/5209.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Superman Men's Job Round Neck White T-shirt
33840,deploy_data/images/33840.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Puma Men Hypermoto Ducati Black Shoes
58571,deploy_data/images/58571.jpg,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,Puma Men Black Shorts
52877,deploy_data/images/52877.jpg,Women,Apparel,Saree,Sarees,White,Fall,Ethnic,FNF Multi Coloured Sari
39546,deploy_data/images/39546.jpg,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,Casual,Numero Uno Men Yellow Flip Flops
25119,deploy_data/images/25119.jpg,Women,Accessories,Bags,Clutches,Black,Winter,Casual,Lino Perros Women Gems Black Clutch
44912,deploy_data/images/44912.jpg,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,Puma Men Black Track Pants
57539,deploy_data/images/57539.jpg,Men,Accessories,Belts,Belts,Olive,Summer,Casual,Flying Machine Men Olive Belt
38494,deploy_data/images/38494.jpg,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Gini and Jony Boys United Green T-shirt
20037,deploy_data/images/20037.jpg,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,United Colors Of Benetton Women Black Tights
44572,deploy_data/images/44572.jpg,Men,Footwear,Sandal,Sports Sandals,Black,Summer,Casual,Coolers Men Black Sports Sandals
37080,deploy_data/images/37080.jpg,Women,Accessories,Bags,Handbags,Blue,Summer,Casual,Lino Perros Women Blue Handbag
57959,deploy_data/images/57959.jpg,Women,Apparel,Saree,Sarees,Turquoise Blue,Fall,Ethnic,Prafful Turquoise Blue Printed Sari
4787,deploy_data/images/4787.jpg,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,ADIDAS Men's Bas Esx Black Short
52417,deploy_data/images/52417.jpg,Women,Apparel,Loungewear and Nightwear,Night suits,Red,Winter,Casual,Red Rose Women Red Pyjama Set
39926,deploy_data/images/39926.jpg,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,Casual,Tortoise Unisex Brown Laptop Bag
58911,deploy_data/images/58911.jpg,Men,Accessories,Ties,Ties,Grey,Summer,Casual,Hakashi Men Grey Silk Tie
24497,deploy_data/images/24497.jpg,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,Mother Earth Women Black Printed Kurta
57165,deploy_data/images/57165.jpg,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual,Elle Women Magenta Clash Top
11770,deploy_data/images/11770.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Lee Men Printed Blue Tshirts
41000,deploy_data/images/41000.jpg,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Gini and Jony Girls Woven Blue Shorts
42685,deploy_data/images/42685.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Alma Women White Printed Kurta
55632,deploy_data/images/55632.jpg,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Black Flats
13027,deploy_data/images/13027.jpg,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Inc 5 Women Casual Gold Flats
27212,deploy_data/images/27212.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Doodle Kids Boy Striped Blue Shirt
43757,deploy_data/images/43757.jpg,Women,Accessories,Jewellery,Bangle,White,Fall,Casual,Royal Diadem Set of 2 White Bangles
22760,deploy_data/images/22760.jpg,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,BIBA Women Solid Navy Blue Kurta
16555,deploy_data/images/16555.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Basics Men Navy Printed Polo T-shirt
8976,deploy_data/images/8976.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Puma Men SL Tech Lo SF White Sports Shoes
7102,deploy_data/images/7102.jpg,Unisex,Accessories,Bags,Backpacks,Orange,Winter,Casual,Wildcraft Unisex Orange & Grey Backpack
34605,deploy_data/images/34605.jpg,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,Hanes Men Black Boxer Brief
50340,deploy_data/images/50340.jpg,Women,Apparel,Topwear,Kurtis,Brown,Summer,Ethnic,Aurelia Women Brown Printed Kurti
55400,deploy_data/images/55400.jpg,Women,Personal Care,Makeup,Kajal and Eyeliner,Charcoal,Spring,Casual,Revlon Grow Luscious Graphite Eye Liner
3790,deploy_data/images/3790.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Converse Men's AS Canvas HI Black Shoe
8378,deploy_data/images/8378.jpg,Girls,Apparel,Topwear,Tshirts,Green,Fall,Casual,Doodle Girl's Princess Lime Kidswear
30097,deploy_data/images/30097.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Ed Hardy Men Black Dial Watch
2642,deploy_data/images/2642.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Carlton London Men Semi Formal Black Shoe
43565,deploy_data/images/43565.jpg,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,Puma Unisex Black Echo Backpack
28854,deploy_data/images/28854.jpg,Men,Apparel,Topwear,Tshirts,Lavender,Summer,Casual,Proline Men Mauve T-shirt
13215,deploy_data/images/13215.jpg,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,Sports,ASICS Men Gel Enduro 7 Running Silver Sports Shoes
27020,deploy_data/images/27020.jpg,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,Jealous 21 Women Navy Blue Jeans
46017,deploy_data/images/46017.jpg,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,Fabindia Women Orange Printed Kurta
7330,deploy_data/images/7330.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Red Tape Men Strappy Black Floater
49863,deploy_data/images/49863.jpg,Girls,Accessories,Watches,Watches,Pink,Winter,Casual,Q&Q Kids Girls Pink Digital Watch
16767,deploy_data/images/16767.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Spice Art Women Spacious Brown Handbag
31979,deploy_data/images/31979.jpg,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Nike Men Lunarswift +3 Grey Sports Shoes
50172,deploy_data/images/50172.jpg,Women,Footwear,Shoes,Flats,Green,Winter,Casual,Rocia Women Multi- Coloured Shoes
